threshold,orig_detected_bit,adv_detected_bit,orig_detected_blur,adv_detected_blur,orig_detected_both,adv_detected_both,orig_detected_bit_rate,adv_detected_bit_rate,orig_detected_blur_rate,adv_detected_blur_rate,orig_detected_both_rate,adv_detected_both_rate
1.55,25,71,215,406,235,474,0.004929022082018927,0.013998422712933754,0.042389589905362776,0.08004731861198738,0.04633280757097792,0.09345425867507887
1.56,25,67,211,386,231,450,0.004929022082018927,0.013209779179810725,0.041600946372239746,0.07610410094637224,0.04554416403785489,0.0887223974763407
1.57,25,64,207,371,227,432,0.004929022082018927,0.012618296529968454,0.04081230283911672,0.07314668769716089,0.04475552050473186,0.08517350157728706
1.58,25,58,202,359,222,414,0.004929022082018927,0.011435331230283912,0.039826498422712936,0.0707807570977918,0.043769716088328074,0.08162460567823344
1.59,25,57,194,339,214,393,0.004929022082018927,0.011238170347003154,0.038249211356466875,0.06683753943217666,0.04219242902208202,0.07748422712933754
1.6,25,53,190,326,210,376,0.004929022082018927,0.010449526813880125,0.03746056782334385,0.06427444794952682,0.04140378548895899,0.07413249211356467
1.61,24,46,185,316,204,359,0.00473186119873817,0.009069400630914827,0.036474763406940065,0.062302839116719244,0.04022082018927445,0.0707807570977918
1.62,23,45,179,299,197,341,0.004534700315457414,0.00887223974763407,0.03529179810725552,0.058951104100946373,0.03884069400630915,0.06723186119873817
1.6300000000000001,22,40,175,280,192,318,0.004337539432176656,0.007886435331230283,0.03450315457413249,0.055205047318611984,0.03785488958990536,0.06269716088328076
1.6400000000000001,21,39,170,270,186,307,0.004140378548895899,0.007689274447949527,0.033517350157728706,0.05323343848580442,0.03667192429022082,0.06052839116719243
1.6500000000000001,21,36,160,254,176,288,0.004140378548895899,0.007097791798107256,0.031545741324921134,0.050078864353312304,0.03470031545741325,0.056782334384858045
1.6600000000000001,21,32,152,246,168,276,0.004140378548895899,0.006309148264984227,0.02996845425867508,0.04850157728706624,0.033123028391167195,0.05441640378548896
1.67,20,28,148,227,164,253,0.003943217665615142,0.005520504731861199,0.02917981072555205,0.04475552050473186,0.032334384858044164,0.04988170347003155
1.68,20,25,141,214,157,237,0.003943217665615142,0.004929022082018927,0.02779968454258675,0.04219242902208202,0.030954258675078863,0.04672712933753943
1.69,20,24,137,202,153,224,0.003943217665615142,0.00473186119873817,0.02701104100946372,0.039826498422712936,0.030165615141955836,0.04416403785488959
1.7,20,24,131,193,147,215,0.003943217665615142,0.00473186119873817,0.02582807570977918,0.03805205047318612,0.028982649842271294,0.042389589905362776
1.71,20,24,124,186,140,208,0.003943217665615142,0.00473186119873817,0.02444794952681388,0.03667192429022082,0.027602523659305992,0.04100946372239748
1.72,19,21,119,177,135,196,0.003746056782334385,0.004140378548895899,0.023462145110410094,0.034897476340694004,0.02661671924290221,0.038643533123028394
1.73,18,18,113,166,128,182,0.003548895899053628,0.003548895899053628,0.022279179810725552,0.032728706624605676,0.025236593059936908,0.03588328075709779
1.74,17,17,110,152,124,167,0.0033517350157728706,0.0033517350157728706,0.02168769716088328,0.02996845425867508,0.02444794952681388,0.03292586750788644
1.75,16,17,104,139,117,154,0.0031545741324921135,0.0033517350157728706,0.02050473186119874,0.027405362776025236,0.02306782334384858,0.03036277602523659
1.76,15,16,99,129,112,144,0.0029574132492113563,0.0031545741324921135,0.019518927444794953,0.025433753943217667,0.022082018927444796,0.028391167192429023
1.77,15,16,94,120,107,135,0.0029574132492113563,0.0031545741324921135,0.018533123028391166,0.02365930599369085,0.02109621451104101,0.02661671924290221
1.78,15,14,86,110,99,123,0.0029574132492113563,0.0027602523659305996,0.01695583596214511,0.02168769716088328,0.019518927444794953,0.02425078864353312
1.79,14,14,78,101,91,114,0.0027602523659305996,0.0027602523659305996,0.015378548895899053,0.019913249211356468,0.017941640378548895,0.022476340694006308
